Rotation,Class Accuracy,Bitwise Accuracy,Bitwise Recall,Bitwise Precision,Bitwise F1,Mean Hamming Distance,Mean Error Distance,Trial,Training,Model
17.5,0.7014652014652014,0.9343711843711844,0.9020715630885122,0.9605614973262032,0.9303981871155713,0.39377289377289376,1.3190184049079754,0,LB,MC
20.0,0.519298245614035,0.8789473684210526,0.8263971462544589,0.9193121693121693,0.8703819661865999,0.7263157894736842,1.510948905109489,0,LB,MC
-20.0,0.6153846153846154,0.9186176142697882,0.8982954545454546,0.9332939787485242,0.9154603358425015,0.4882943143812709,1.2695652173913043,0,LB,ML
-17.5,0.7127468581687613,0.943147815679234,0.9400977995110025,0.943558282208589,0.941824862216779,0.34111310592459604,1.1875,0,LB,ML
-15.0,0.8166969147005445,0.9643073200241984,0.9670731707317073,0.9612121212121212,0.9641337386018236,0.21415607985480944,1.1683168316831682,0,LB,ML
-12.5,0.8876811594202898,0.9785628019323671,0.9822738386308069,0.9745300181928441,0.978386605783866,0.1286231884057971,1.1451612903225807,0,LB,ML
-10.0,0.9400352733686067,0.9897119341563786,0.9905269390171699,0.9887706855791962,0.989648033126294,0.06172839506172839,1.0294117647058822,0,LB,ML
-7.5,0.9578207381370826,0.992091388400703,0.9900990099009901,0.9941520467836257,0.9921213889699446,0.04745166959578207,1.125,0,LB,ML
-5.0,0.9740932642487047,0.9956822107081175,0.9976498237367802,0.9935634874195436,0.9956024626209321,0.025906735751295335,1.0,0,LB,ML
-2.5,0.9849246231155779,0.996929089893914,0.9965831435079726,0.9971509971509972,0.9968669894616919,0.018425460636515914,1.2222222222222223,0,LB,ML
0.0,0.9877622377622378,0.997086247086247,0.9988066825775657,0.995243757431629,0.9970220369267422,0.017482517482517484,1.4285714285714286,0,LB,ML
2.5,0.9786096256684492,0.9961378490790256,0.9988002399520096,0.9934367541766109,0.9961112772958421,0.023172905525846704,1.0833333333333333,0,LB,ML
5.0,0.9721739130434782,0.9953623188405797,0.9970344009489917,0.9934988179669031,0.9952634695085849,0.02782608695652174,1.0,0,LB,ML
7.5,0.9725085910652921,0.9948453608247423,0.9959420289855072,0.993637941006362,0.9947886508396062,0.030927835051546393,1.125,0,LB,ML
10.0,0.948051948051948,0.9897959183673469,0.9931077694235589,0.9863098942128189,0.9896971589135186,0.061224489795918366,1.1785714285714286,0,LB,ML
12.5,0.9099099099099099,0.9843843843843844,0.9848668280871671,0.9836759371221282,0.9842710223835451,0.0936936936936937,1.04,0,LB,ML
15.0,0.8416370106761566,0.9706405693950177,0.9612220916568742,0.9802276812462553,0.9706318599822011,0.17615658362989323,1.1123595505617978,0,LB,ML
17.5,0.7197802197802198,0.9493284493284493,0.9309478970495919,0.9636127355425601,0.9469987228607918,0.304029304029304,1.0849673202614378,0,LB,ML
20.0,0.5596491228070175,0.9078947368421053,0.8680142687277052,0.9401159047005795,0.9026275115919629,0.5526315789473685,1.254980079681275,0,LB,ML
-20.0,0.6467391304347826,0.9184782608695652,0.8662227602905569,0.9668918918918918,0.9137931034482759,0.4891304347826087,1.3846153846153846,1,Base,MC
-17.5,0.7343234323432343,0.9383938393839384,0.9018369690011481,0.9673645320197044,0.9334521687462863,0.3696369636963696,1.391304347826087,1,Base,MC
-15.0,0.7757009345794392,0.949221183800623,0.913125,0.9838383838383838,0.947163695299838,0.30467289719626167,1.3583333333333334,1,Base,MC
-12.5,0.8300884955752212,0.9616519174041298,0.9408665105386417,0.9822738386308069,0.9611244019138756,0.23008849557522124,1.3541666666666667,1,Base,MC
-10.0,0.8937728937728938,0.9771062271062271,0.9642857142857143,0.9892608970309539,0.9766136576239476,0.13736263736263737,1.293103448275862,1,Base,MC
-7.5,0.919104991394148,0.9825014343086632,0.9734564339296018,0.9911868390129259,0.9822416302765646,0.10499139414802065,1.297872340425532,1,Base,MC
-5.0,0.9438775510204082,0.9892290249433107,0.9883585564610011,0.9895104895104895,0.9889341875364006,0.06462585034013606,1.1515151515151516,1,Base,MC
-2.5,0.9452991452991453,0.9891737891737892,0.9854735618826264,0.9923932124049152,0.9889212827988338,0.06495726495726496,1.1875,1,Base,MC
0.0,0.9586330935251799,0.9904076738609112,0.9867469879518073,0.9939320388349514,0.9903264812575574,0.05755395683453238,1.391304347826087,1,Base,MC
2.5,0.9369202226345084,0.9851576994434137,0.9793148028442146,0.9895493141737427,0.9844054580896686,0.08905380333951762,1.411764705882353,1,Base,MC
5.0,0.9399293286219081,0.984982332155477,0.9754816112084063,0.9946428571428572,0.9849690539345712,0.09010600706713781,1.5,1,Base,MC
7.5,0.9349442379182156,0.9863692688971499,0.9794476557482338,0.9921925829538061,0.9857789269553976,0.08178438661710037,1.2571428571428571,1,Base,MC
10.0,0.8670212765957447,0.9739952718676123,0.9628297362110312,0.9840686274509803,0.9733333333333333,0.15602836879432624,1.1733333333333333,1,Base,MC
12.5,0.7936507936507936,0.9576719576719577,0.9354647720544701,0.978328173374613,0.9564164648910413,0.25396825396825395,1.2307692307692308,1,Base,MC
15.0,0.7003484320557491,0.9358304297328688,0.8933253873659118,0.972744970798183,0.93134513824169,0.38501742160278746,1.2848837209302326,1,Base,MC
17.5,0.5680272108843537,0.905045351473923,0.8503363228699552,0.9570977917981073,0.900563965568418,0.5697278911564626,1.3188976377952757,1,Base,MC
20.0,0.46735395189003437,0.8760022909507446,0.7937245787332946,0.945983379501385,0.8631911532385466,0.7439862542955327,1.396774193548387,1,Base,MC
-20.0,0.6739130434782609,0.9341787439613527,0.887409200968523,0.9786381842456608,0.9307936507936508,0.39492753623188404,1.211111111111111,1,Base,ML
-17.5,0.801980198019802,0.9628712871287128,0.9374282433983927,0.9843279083785413,0.960305792413996,0.22277227722772278,1.125,1,Base,ML
-15.0,0.8542056074766355,0.9719626168224299,0.951875,0.9915364583333334,0.9713010204081634,0.16822429906542055,1.1538461538461537,1,Base,ML
-12.5,0.9238938053097345,0.984070796460177,0.9736533957845434,0.9946172248803827,0.9840236686390532,0.09557522123893805,1.255813953488372,1,Base,ML
-10.0,0.9578754578754579,0.9917582417582418,0.9876847290640394,0.9956548727498448,0.9916537867078825,0.04945054945054945,1.173913043478261,1,Base,ML
-7.5,0.9810671256454389,0.9965576592082617,0.9942296595499135,0.998840579710145,0.9965297860034703,0.020654044750430294,1.0909090909090908,1,Base,ML
-5.0,0.9829931972789115,0.9968820861678005,0.9953434225844005,0.9982486865148862,0.9967939376275139,0.01870748299319728,1.1,1,Base,ML
-2.5,0.9829059829059829,0.9968660968660968,0.9947704822777454,0.9988331388564761,0.9967976710334788,0.018803418803418803,1.1,1,Base,ML
0.0,0.9910071942446043,0.9985011990407674,0.9969879518072289,1.0,0.9984917043740573,0.008992805755395683,1.0,1,Base,ML
2.5,0.974025974025974,0.9956709956709957,0.9928894634776988,0.9980506822612085,0.9954633830200907,0.025974025974025976,1.0,1,Base,ML
5.0,0.9734982332155477,0.9955830388692579,0.9918272037361354,0.9994117647058823,0.995605039554644,0.026501766784452298,1.0,1,Base,ML
7.5,0.9553903345724907,0.9922552664188352,0.9877970456005138,0.9961139896373057,0.9919380844888745,0.046468401486988845,1.0416666666666667,1,Base,ML
10.0,0.8936170212765957,0.9816784869976359,0.9730215827338129,0.9896341463414634,0.9812575574365174,0.1099290780141844,1.0333333333333334,1,Base,ML
12.5,0.8324514991181657,0.9706055261610818,0.9520426287744227,0.9883220651505839,0.9698431845597104,0.1763668430335097,1.0526315789473684,1,Base,ML
15.0,0.7229965156794426,0.9491869918699187,0.9159713945172825,0.9783577339274347,0.9461372730070791,0.3048780487804878,1.10062893081761,1,Base,ML
17.5,0.5850340136054422,0.9206349206349206,0.8738789237668162,0.9659231722428748,0.9175985874043555,0.47619047619047616,1.1475409836065573,1,Base,ML
20.0,0.4742268041237113,0.8997709049255441,0.8332364904125509,0.9579158316633266,0.8912367930391548,0.6013745704467354,1.1437908496732025,1,Base,ML
-20.0,0.6086956521739131,0.9073067632850241,0.8704600484261501,0.9392553886348791,0.903550109959158,0.5561594202898551,1.4212962962962963,1,CB,MC
-17.5,0.7277227722772277,0.9427942794279428,0.9385763490241102,0.9418202764976958,0.9401955146635997,0.3432343234323432,1.2606060606060605,1,CB,MC
-15.0,0.8504672897196262,0.9682242990654205,0.96625,0.9698870765370138,0.968065122103945,0.19065420560747665,1.275,1,CB,MC
-12.5,0.9097345132743363,0.9823008849557522,0.9824355971896955,0.9824355971896955,0.9824355971896955,0.10619469026548672,1.1764705882352942,1,CB,MC
-10.0,0.9395604395604396,0.9880952380952381,0.9907635467980296,0.9853031230863442,0.9880257906048512,0.07142857142857142,1.1818181818181819,1,CB,MC
-7.5,0.9776247848537005,0.9951233505450373,0.9953837276399308,0.9948096885813149,0.9950966253244881,0.029259896729776247,1.3076923076923077,1,CB,MC
-5.0,0.9914965986394558,0.9982993197278912,0.9994179278230501,0.997096399535424,0.9982558139534884,0.01020408163265306,1.2,1,CB,MC
-2.5,0.9931623931623932,0.9988603988603989,0.9982568274259151,0.9994182664339732,0.9988372093023256,0.006837606837606838,1.0,1,CB,MC
0.0,0.9910071942446043,0.9985011990407674,0.9987951807228915,0.9981938591210114,0.9984944293887383,0.008992805755395683,1.0,1,CB,MC
2.5,0.9795918367346939,0.9959802102659245,0.9961215255332903,0.9954780361757106,0.9957996768982229,0.02411873840445269,1.1818181818181819,1,CB,MC
5.0,0.9876325088339223,0.9973498233215548,0.9959136018680678,0.9988290398126464,0.9973691902952353,0.015901060070671377,1.2857142857142858,1,CB,MC
7.5,0.9721189591078067,0.9938042131350682,0.9974309569685292,0.9898024219247928,0.9936020473448496,0.03717472118959108,1.3333333333333333,1,CB,MC
10.0,0.950354609929078,0.9908392434988179,0.9934052757793765,0.9880739415623137,0.9907324364723469,0.0549645390070922,1.1071428571428572,1,CB,MC
12.5,0.9047619047619048,0.982363315696649,0.9810538780343399,0.9833827893175074,0.9822169531713101,0.10582010582010581,1.1111111111111112,1,CB,MC
15.0,0.8118466898954704,0.9625435540069687,0.9535160905840286,0.9691096305269533,0.9612496245118654,0.22473867595818817,1.1944444444444444,1,CB,MC
17.5,0.6836734693877551,0.9367913832199547,0.9192825112107623,0.954043048283886,0.9363402797602055,0.3792517006802721,1.1989247311827957,1,CB,MC
20.0,0.5584192439862543,0.9043528064146621,0.8489250435793143,0.9517915309446254,0.8974201474201474,0.5738831615120275,1.2996108949416343,1,CB,MC
-20.0,0.4945652173913043,0.8834541062801933,0.8038740920096852,0.9553956834532374,0.8731097961867194,0.6992753623188406,1.3835125448028673,1,CB,ML
-17.5,0.6749174917491749,0.9345434543454345,0.8949483352468427,0.9659231722428748,0.9290822407628129,0.3927392739273927,1.2081218274111676,1,CB,ML
-15.0,0.7981308411214953,0.9632398753894081,0.944375,0.9811688311688311,0.9624203821656051,0.2205607476635514,1.0925925925925926,1,CB,ML
-12.5,0.9008849557522124,0.9811209439528024,0.9724824355971897,0.9898688915375446,0.9810986414648553,0.11327433628318584,1.1428571428571428,1,CB,ML
-10.0,0.9542124542124543,0.9920634920634921,0.9895320197044335,0.994430693069307,0.9919753086419753,0.047619047619047616,1.04,1,CB,ML
-7.5,0.9759036144578314,0.9954102122776821,0.9930755914598961,0.9976811594202899,0.995373048004627,0.027538726333907058,1.1428571428571428,1,CB,ML
-5.0,0.9863945578231292,0.9977324263038548,0.9982537834691502,0.997093023255814,0.9976730657358929,0.013605442176870748,1.0,1,CB,ML
-2.5,0.9794871794871794,0.9962962962962963,0.9947704822777454,0.9976689976689976,0.9962176316555135,0.022222222222222223,1.0833333333333333,1,CB,ML
0.0,0.9910071942446043,0.9985011990407674,0.9987951807228915,0.9981938591210114,0.9984944293887383,0.008992805755395683,1.0,1,CB,ML
2.5,0.9814471243042672,0.9969078540507111,0.9967679379444085,0.9967679379444085,0.9967679379444085,0.01855287569573284,1.0,1,CB,ML
5.0,0.9823321554770318,0.997055359246172,0.9959136018680678,0.9982445874780573,0.9970777323202805,0.0176678445229682,1.0,1,CB,ML
7.5,0.9721189591078067,0.9941140024783147,0.9948619139370585,0.992948717948718,0.9939043952518447,0.03531598513011153,1.2666666666666666,1,CB,ML
10.0,0.9521276595744681,0.991725768321513,0.9892086330935251,0.9939759036144579,0.9915865384615384,0.04964539007092199,1.037037037037037,1,CB,ML
12.5,0.9206349206349206,0.9861845972957084,0.9822380106571936,0.9898568019093079,0.9860326894502229,0.08289241622574955,1.0444444444444445,1,CB,ML
15.0,0.8466898954703833,0.9709639953542393,0.9523241954707986,0.9876390605686032,0.9696601941747572,0.17421602787456447,1.1363636363636365,1,CB,ML
17.5,0.7193877551020408,0.9455782312925171,0.9142376681614349,0.9766467065868264,0.9444122756224668,0.32653061224489793,1.1636363636363636,1,CB,ML
20.0,0.5463917525773195,0.9054982817869416,0.8343986054619408,0.9696151249155975,0.8969394128669582,0.5670103092783505,1.25,1,CB,ML
-20.0,0.4329710144927536,0.8583937198067633,0.8147699757869249,0.8919814446653412,0.8516292312559316,0.8496376811594203,1.4984025559105432,1,LB,MC
-17.5,0.6468646864686468,0.9196919691969196,0.9041331802525833,0.9264705882352942,0.9151656013945382,0.48184818481848185,1.3644859813084111,1,LB,MC
-15.0,0.7738317757009345,0.9504672897196261,0.946875,0.9534298300818125,0.9501411100658514,0.297196261682243,1.3140495867768596,1,LB,MC
-12.5,0.8460176991150442,0.9687315634218289,0.9666276346604216,0.9711764705882353,0.9688967136150235,0.18761061946902655,1.2183908045977012,1,LB,MC
-10.0,0.9047619047619048,0.9807692307692307,0.979679802955665,0.9814929056138186,0.9805855161787365,0.11538461538461539,1.2115384615384615,1,LB,MC
-7.5,0.9397590361445783,0.9885255306942053,0.9907674552798615,0.9862148190695003,0.9884858952216464,0.06884681583476764,1.1428571428571428,1,LB,MC
-5.0,0.9761904761904762,0.9957482993197279,0.9976717112922002,0.9936231884057971,0.9956433343014813,0.025510204081632654,1.0714285714285714,1,LB,MC
-2.5,0.9726495726495726,0.9943019943019943,0.9918651946542708,0.9964973730297724,0.994175888177053,0.03418803418803419,1.25,1,LB,MC
0.0,0.9820143884892086,0.9964028776978417,0.9975903614457832,0.9951923076923077,0.9963898916967511,0.02158273381294964,1.2,1,LB,MC
2.5,0.9684601113172542,0.992269635126778,0.9928894634776988,0.9909677419354839,0.9919276719405877,0.04638218923933209,1.4705882352941178,1,LB,MC
5.0,0.9681978798586572,0.9935217903415783,0.99241097489784,0.994733762434172,0.9935710111046171,0.038869257950530034,1.2222222222222223,1,LB,MC
7.5,0.9553903345724907,0.9903965303593556,0.9967886962106616,0.9835234474017744,0.9901116427432217,0.05762081784386617,1.2916666666666667,1,LB,MC
10.0,0.9148936170212766,0.9837470449172577,0.9922062350119905,0.9752504419563937,0.9836552748885586,0.0975177304964539,1.1458333333333333,1,LB,MC
12.5,0.8783068783068783,0.9756025867136978,0.9780935464772055,0.9729093050647821,0.9754945379391793,0.14638447971781304,1.2028985507246377,1,LB,MC
15.0,0.8153310104529616,0.9576074332171893,0.9439809296781884,0.9682151589242054,0.9559444779722391,0.25435540069686413,1.3773584905660377,1,LB,MC
17.5,0.6581632653061225,0.9203514739229025,0.8918161434977578,0.9475878499106611,0.9188564828183655,0.477891156462585,1.3980099502487562,1,LB,MC
20.0,0.5584192439862543,0.8903207331042382,0.8396281231841952,0.9310567010309279,0.8829819737244119,0.6580756013745704,1.490272373540856,1,LB,MC
