Class Accuracy,Bitwise Accuracy,Bitwise Recall,Bitwise Precision,Bitwise F1,Mean Hamming Distance,Mean Error Distance,Training,Model
0.8661752491694352,0.972297203765227,0.9663335086796423,0.9772662789048092,0.9717691453157236,0.16621677740863788,1.2420480993017844,CB,MC
0.865967607973422,0.9724010243632336,0.9554971067859022,0.9881764108515886,0.9715620375488082,0.16559385382059802,1.2354763749031759,CB,ML
0.8352367109634552,0.962295819490587,0.9533578818165878,0.9697153456517087,0.9614670462784488,0.2262250830564784,1.3730308758664147,LB,MC
0.8676287375415282,0.9740967607973422,0.970506750832895,0.9768443346276032,0.9736652300114347,0.15541943521594684,1.1741176470588235,LB,ML
0.8047134551495017,0.9566375968992248,0.932140978432404,0.9789694670546204,0.9549814967843925,0.2601744186046512,1.3322700691121743,Base,MC
0.8475913621262459,0.9706187707641196,0.952691565842539,0.9873160094493912,0.9696948063537391,0.1762873754152824,1.1566757493188011,Base,ML
0.8631644518272426,0.9715185492801772,0.9652814308258811,0.9767219048294951,0.9709679695216594,0.17088870431893688,1.2488619119878603,CB,MC
0.8602574750830565,0.9712416943521595,0.9534630896019639,0.9878283617338226,0.9703415539455369,0.1725498338870432,1.2347696879643388,CB,ML
0.8282807308970099,0.9609634551495017,0.9509731720147291,0.9693297587131368,0.9600637280934678,0.23421926910299004,1.3639661426844014,LB,MC
0.8647217607973422,0.9734565337763013,0.9690689110994214,0.9769489128513347,0.972992957746479,0.1592607973421927,1.1772831926323868,LB,ML
0.8050249169435216,0.9572086101882613,0.933052779238997,0.9792418108207582,0.955589476519709,0.2567483388704319,1.3168264110756123,Base,MC
0.8496677740863787,0.9713628183831672,0.9538839207434684,0.9876543209876543,0.9704754259209705,0.1718230897009967,1.1429558011049723,Base,ML
0.8686669435215947,0.9728509136212624,0.9667543398211468,0.9779693486590039,0.972329506375324,0.16289451827242524,1.2403162055335968,CB,MC
0.8619186046511628,0.9715185492801772,0.9549710678590215,0.9868807306200849,0.9706637199686319,0.17088870431893688,1.237593984962406,CB,ML
0.8381436877076412,0.9633513289036545,0.9541294055760127,0.9710889816896884,0.9625344937380599,0.21989202657807308,1.3585631815266197,LB,MC
0.8696013289036545,0.9743217054263565,0.9713484131159039,0.9764851048827781,0.9739099859353024,0.15406976744186046,1.1815286624203822,LB,ML
0.8109426910299004,0.958264119601329,0.9346308960196388,0.9798522004485459,0.9567074702947194,0.2504152823920266,1.3245469522240527,Base,MC
0.851640365448505,0.9717434939091916,0.953603366649132,0.9887280925023635,0.9708481353874716,0.1695390365448505,1.1427571728481456,Base,ML
0.8714700996677741,0.9726432724252492,0.9661581623706821,0.9781296598736064,0.9721070552742541,0.164140365448505,1.2770597738287561,CB,MC
0.8673172757475083,0.9726778792912514,0.9565491846396633,0.9876882966396292,0.9718693769931054,0.1639327242524917,1.2355242566510172,CB,ML
0.8355481727574751,0.9628322259136213,0.9556724530948624,0.9685800604229607,0.9620829655781112,0.22300664451827243,1.356060606060606,LB,MC
0.8713662790697675,0.9741313676633444,0.9703314045239347,0.977081714810368,0.9736948603804128,0.15521179401993354,1.2066182405165455,LB,ML
0.8083471760797342,0.9572951273532669,0.9331930562861652,0.979280903838369,0.9556816549346359,0.2562292358803987,1.3369447453954497,Base,MC
0.8481104651162791,0.9711205703211517,0.9537085744345082,0.987329363926808,0.9702277957152285,0.1732765780730897,1.1408065618591934,Base,ML
0.8701204318936877,0.9725567552602437,0.9664737857268104,0.9776508567171591,0.9720301918735891,0.1646594684385382,1.2677857713828937,CB,MC
0.8654485049833887,0.9722106866002215,0.9554620375241101,0.9878177005909865,0.9713705077010838,0.1667358803986711,1.2391975308641976,CB,ML
0.8372093023255814,0.9632821151716501,0.9555672453094862,0.9695762018289862,0.9625207531173833,0.22030730897009967,1.3533163265306123,LB,MC
0.8729235880398671,0.9747023809523809,0.9709977204979835,0.9775800586096106,0.9742777719131566,0.15178571428571427,1.1944444444444444,LB,ML
