Brightness,Class Accuracy,Bitwise Accuracy,Bitwise Recall,Bitwise Precision,Bitwise F1,Mean Hamming Distance,Mean Error Distance,Trial,Training,Model
1.5,0.0,0.511265164644714,0.0,,,2.932409012131716,2.932409012131716,3,CB,ML
1.55,0.0,0.5061633281972265,0.0,,,2.963020030816641,2.963020030816641,3,CB,ML
1.6,0.0,0.5038126361655774,0.0,,,2.977124183006536,2.977124183006536,3,CB,ML
1.65,0.0,0.5086614173228347,0.0,,,2.9480314960629923,2.9480314960629923,3,CB,ML
1.7000000000000002,0.0,0.5016447368421053,0.0,,,2.9901315789473686,2.9901315789473686,3,CB,ML
1.75,0.0,0.49772856331629756,0.0,,,3.0136286201022147,3.0136286201022147,3,CB,ML
1.0,0.9865319865319865,0.9977553310886644,0.9965635738831615,0.9988518943742825,0.9977064220183487,0.013468013468013467,1.0,3,LB,MC
1.05,0.9824561403508771,0.9970760233918129,0.9967338051170387,0.9972766884531591,0.9970051728832018,0.017543859649122806,1.0,3,LB,MC
1.1,0.9721311475409836,0.994535519125683,0.9905186837702176,0.9983136593591906,0.9944008958566629,0.03278688524590164,1.1764705882352942,3,LB,MC
1.15,0.9495798319327731,0.9896358543417367,0.9818799546998868,0.9971247843588269,0.9894436519258203,0.06218487394957983,1.2333333333333334,3,LB,MC
1.2,0.9143835616438356,0.9791666666666666,0.9653552554315913,0.991556091676719,0.9782802737280571,0.125,1.46,3,LB,MC
1.25,0.8236301369863014,0.9580479452054794,0.9493670886075949,0.9654768870684611,0.9573542210617928,0.2517123287671233,1.4271844660194175,3,LB,MC
1.3,0.5182724252491694,0.8482834994462901,0.887807670291929,0.815028901734104,0.8498630136986302,0.9102990033222591,1.889655172413793,3,LB,MC
1.35,0.1542056074766355,0.6593977154724818,0.8476683937823835,0.6164280331574982,0.7137870855148342,2.043613707165109,2.416206261510129,3,LB,MC
1.4,0.014285714285714285,0.5273809523809524,0.7454873646209387,0.5153910149750416,0.6094441711756026,2.835714285714286,2.8768115942028984,3,LB,MC
1.45,0.0,0.47290930506478207,0.6169711255156158,0.4787379972565158,0.53913491246138,3.1625441696113072,3.1625441696113072,3,LB,MC
1.5,0.0034662045060658577,0.4563835932986713,0.5460992907801419,0.4533856722276742,0.4954423592493298,3.2616984402079723,3.2730434782608695,3,LB,MC
1.55,0.0030816640986132513,0.4637904468412943,0.5345813832553302,0.46285457001350744,0.49613899613899615,3.217257318952234,3.2272024729520865,3,LB,MC
1.6,0.0,0.4613289760348584,0.5290889132821076,0.46257197696737046,0.4935995903737839,3.2320261437908497,3.2320261437908497,3,LB,MC
1.65,0.0015748031496062992,0.45249343832021,0.4909188034188034,0.44785575048732945,0.46839959225280325,3.2850393700787404,3.2902208201892744,3,LB,MC
1.7000000000000002,0.001644736842105263,0.4303728070175439,0.44554455445544555,0.4308510638297872,0.4380746349378042,3.4177631578947367,3.4233937397034597,3,LB,MC
1.75,0.0,0.422771152754117,0.42509892594686266,0.4253393665158371,0.42521911224201303,3.463373083475298,3.463373083475298,3,LB,MC
1.0,0.9848484848484849,0.9974747474747475,0.9988545246277205,0.9960022844089091,0.9974263654561052,0.015151515151515152,1.0,3,LB,ML
1.05,0.9808612440191388,0.9960127591706539,0.9972781709308656,0.99457111834962,0.9959228051100844,0.023923444976076555,1.25,3,LB,ML
1.1,0.9852459016393442,0.9969945355191256,0.9960959286112661,0.9977653631284916,0.9969299469718114,0.018032786885245903,1.2222222222222223,3,LB,ML
1.15,0.9815126050420168,0.9952380952380953,0.9988674971687429,0.9915682967959528,0.9952045133991538,0.02857142857142857,1.5454545454545454,3,LB,ML
1.2,0.9914383561643836,0.9985730593607306,0.9994128009395185,0.9976553341148886,0.9985332942211792,0.008561643835616438,1.0,3,LB,ML
1.25,0.9811643835616438,0.9962899543378996,0.997698504027618,0.9948364888123924,0.99626544096524,0.02226027397260274,1.1818181818181819,3,LB,ML
1.3,0.973421926910299,0.9955703211517165,0.998282770463652,0.9926010244735345,0.995433789954338,0.026578073089700997,1.0,3,LB,ML
1.35,0.985981308411215,0.9974039460020768,0.9984455958549223,0.9963805584281282,0.9974120082815735,0.01557632398753894,1.1111111111111112,3,LB,ML
1.4,0.9821428571428571,0.9952380952380953,0.9981949458483754,0.9922248803827751,0.9952009598080385,0.02857142857142857,1.6,3,LB,ML
1.45,0.9876325088339223,0.9976442873969376,0.9982321744254566,0.9970570924072985,0.9976442873969376,0.014134275618374558,1.1428571428571428,3,LB,ML
1.5,0.9705372616984402,0.9945118428653957,0.9976359338061466,0.9911920140927775,0.9944035346097202,0.03292894280762565,1.1176470588235294,3,LB,ML
1.55,0.9722650231124808,0.995120698510529,0.9947997919916797,0.9953173777315296,0.9950585175552665,0.029275808936825885,1.0555555555555556,3,LB,ML
1.6,0.946078431372549,0.9833877995642701,0.9703622392974753,0.9960563380281691,0.983041423408396,0.09967320261437909,1.8484848484848484,3,LB,ML
1.65,0.7637795275590551,0.9099737532808398,0.8183760683760684,0.9980456026058632,0.8993249192838275,0.5401574803149606,2.2866666666666666,3,LB,ML
1.7000000000000002,0.3338815789473684,0.7198464912280702,0.4389438943894389,0.9975,0.6096256684491977,1.680921052631579,2.523456790123457,3,LB,ML
1.75,0.0034071550255536627,0.501419647927314,0.007348784624081402,1.0,0.014590347923681257,2.991482112436116,3.0017094017094017,3,LB,ML
1.0,0.9494773519163763,0.9883855981416957,0.9828706438275251,0.9934328358208955,0.9881235154394299,0.06968641114982578,1.3793103448275863,4,Base,MC
1.05,0.9577235772357724,0.9907859078590786,0.9857064321055525,0.9955580233203776,0.9906077348066298,0.055284552845528454,1.3076923076923077,4,Base,MC
1.1,0.9465776293823038,0.9872008903728436,0.9806157354618016,0.9930715935334873,0.9868043602983363,0.07679465776293823,1.4375,4,Base,MC
1.15,0.9550748752079867,0.9889073765945646,0.9828444936358606,0.9949579831932773,0.9888641425389755,0.06655574043261231,1.4814814814814814,4,Base,MC
1.2,0.9069400630914827,0.9739747634069401,0.9569553805774278,0.9907608695652174,0.9735647530040054,0.15615141955835962,1.6779661016949152,4,Base,MC
1.25,0.8627118644067797,0.9612994350282486,0.9359267734553776,0.9849488260084287,0.959812261660311,0.23220338983050848,1.691358024691358,4,Base,MC
1.3,0.7131147540983607,0.914207650273224,0.8410087719298246,0.9845956354300385,0.9071555292726199,0.5147540983606558,1.7942857142857143,4,Base,MC
1.35,0.46959459459459457,0.8313626126126126,0.6838819523269013,0.9663191659983962,0.8009305417082088,1.0118243243243243,1.9076433121019107,4,Base,MC
1.4,0.2914012738853503,0.7749469214437368,0.5624315443592552,0.9544609665427509,0.7077877325982082,1.3503184713375795,1.90561797752809,4,Base,MC
1.45,0.1829059829059829,0.7071225071225071,0.437066974595843,0.9345679012345679,0.5955940204563336,1.7572649572649572,2.1506276150627617,4,Base,MC
1.5,0.14358108108108109,0.6905968468468469,0.4112627986348123,0.9186785260482846,0.5681728880157171,1.8564189189189189,2.1676528599605525,4,Base,MC
1.55,0.13754045307443366,0.6755663430420712,0.3827092511013216,0.8944658944658944,0.5360586193598149,1.9466019417475728,2.2570356472795496,4,Base,MC
1.6,0.12609457092819615,0.6494454173963806,0.3500294637595757,0.8583815028901735,0.4972791963164504,2.1033274956217163,2.406813627254509,4,Base,MC
1.65,0.11666666666666667,0.6272222222222222,0.3194905869324474,0.836231884057971,0.4623397435897436,2.236666666666667,2.5320754716981133,4,Base,MC
1.7000000000000002,0.1050080775444265,0.5866989768443727,0.26605504587155965,0.7380239520958084,0.3911146370487902,2.479806138933764,2.770758122743682,4,Base,MC
1.75,0.10264900662251655,0.58719646799117,0.2425655976676385,0.6786296900489397,0.35738831615120276,2.4768211920529803,2.7601476014760147,4,Base,MC
1.0,0.980836236933798,0.9965156794425087,0.9952746603662138,0.9976317347542925,0.9964518036664697,0.020905923344947737,1.0909090909090908,4,Base,ML
1.05,0.9772357723577236,0.9959349593495935,0.9934029686641012,0.9983425414364641,0.9958666299255993,0.024390243902439025,1.0714285714285714,4,Base,ML
1.1,0.9732888146911519,0.9941569282136895,0.991448118586089,0.9965616045845272,0.9939982852243499,0.035058430717863104,1.3125,4,Base,ML
1.15,0.961730449251248,0.9919578480310594,0.991698948533481,0.9922480620155039,0.9919734292831442,0.048252911813643926,1.2608695652173914,4,Base,ML
1.2,0.9353312302839116,0.9863301787592008,0.9905511811023622,0.9823008849557522,0.9864087820177732,0.08201892744479496,1.2682926829268293,4,Base,ML
1.25,0.9016949152542373,0.9757062146892655,0.9897025171624714,0.9621802002224694,0.975747320924986,0.14576271186440679,1.4827586206896552,4,Base,ML
1.3,0.8590163934426229,0.9617486338797814,0.9830043859649122,0.9426919032597266,0.9624261943102523,0.22950819672131148,1.627906976744186,4,Base,ML
1.35,0.7043918918918919,0.9217342342342343,0.9648127128263337,0.8872651356993737,0.924415443175639,0.46959459459459457,1.5885714285714285,4,Base,ML
1.4,0.4570063694267516,0.8431528662420382,0.9452354874041621,0.7785295444294091,0.8538214197378186,0.9410828025477707,1.7331378299120235,4,Base,ML
1.45,0.1829059829059829,0.7418803418803419,0.8874133949191686,0.6837188612099644,0.7723618090452261,1.5487179487179488,1.895397489539749,4,Base,ML
1.5,0.08952702702702703,0.6568130630630631,0.8248009101251422,0.6141465480728505,0.7040543821315854,2.0591216216216215,2.261595547309833,4,Base,ML
1.55,0.03559870550161812,0.5852211434735707,0.7731277533039648,0.5549407114624506,0.6461113667740451,2.488673139158576,2.5805369127516777,4,Base,ML
1.6,0.01926444833625219,0.521891418563923,0.6947554507955215,0.5128316659417138,0.5900900900900902,2.8686514886164622,2.925,4,Base,ML
1.65,0.016666666666666666,0.49444444444444446,0.6605758582502769,0.4970833333333333,0.567284831193533,3.033333333333333,3.0847457627118646,4,Base,ML
1.7000000000000002,0.009693053311793215,0.46095853527194397,0.6216945493793847,0.4696290256828373,0.5350673478866698,3.234248788368336,3.265905383360522,4,Base,ML
1.75,0.02152317880794702,0.42770419426048567,0.6011661807580175,0.42585708384964893,0.4985493230174082,3.433774834437086,3.509306260575296,4,Base,ML
1.0,0.980836236933798,0.9956445993031359,0.9970466627288836,0.9941107184923439,0.995576526098496,0.02613240418118467,1.3636363636363635,4,CB,MC
1.05,0.9723577235772358,0.9940379403794037,0.9934029686641012,0.9944964226747386,0.993949394939494,0.03577235772357724,1.2941176470588236,4,CB,MC
1.1,0.9699499165275459,0.9924874791318865,0.992018244013683,0.9925841414717627,0.9923011120615911,0.045075125208681135,1.5,4,CB,MC
1.15,0.8386023294509152,0.9614531336661121,0.9568345323741008,0.9659217877094972,0.9613566861273284,0.23128119800332778,1.4329896907216495,4,CB,MC
1.2,0.5520504731861199,0.8753943217665615,0.8745406824146982,0.8763808521830615,0.8754598003152916,0.7476340694006309,1.6690140845070423,4,CB,MC
1.25,0.3220338983050847,0.784180790960452,0.7620137299771167,0.7928571428571428,0.777129521586931,1.2949152542372881,1.91,4,CB,MC
1.3,0.1721311475409836,0.7256830601092896,0.6518640350877193,0.7631578947368421,0.7031342400946186,1.6459016393442623,1.988118811881188,4,CB,MC
1.35,0.11655405405405406,0.6993243243243243,0.5737797956867197,0.7612951807228916,0.654368932038835,1.804054054054054,2.0420650095602295,4,CB,MC
1.4,0.07643312101910828,0.6740976645435244,0.4408543263964951,0.7954545454545454,0.5673009161381254,1.9554140127388535,2.117241379310345,4,CB,MC
1.45,0.09230769230769231,0.6498575498575498,0.3435334872979215,0.86608442503639,0.49193881769326164,2.100854700854701,2.3145009416195856,4,CB,MC
1.5,0.07939189189189189,0.638795045045045,0.3111490329920364,0.8836833602584814,0.46024400504838026,2.16722972972973,2.3541284403669724,4,CB,MC
1.55,0.0825242718446602,0.6181229773462783,0.2802863436123348,0.8236245954692557,0.4182415776499589,2.29126213592233,2.497354497354497,4,CB,MC
1.6,0.07180385288966724,0.5820198482194979,0.24631703005303476,0.7320490367775832,0.3686067019400353,2.507880910683012,2.70188679245283,4,CB,MC
1.65,0.08166666666666667,0.5627777777777778,0.23034330011074197,0.6933333333333334,0.3458021612635079,2.6233333333333335,2.856624319419238,4,CB,MC
1.7000000000000002,0.07754442649434572,0.5471190091545504,0.21316783594171615,0.6381260096930533,0.31957928802589,2.717285945072698,2.945709281961471,4,CB,MC
1.75,0.09271523178807947,0.5797461368653422,0.23206997084548106,0.6589403973509934,0.34325140146614924,2.521523178807947,2.7791970802919708,4,CB,MC
1.0,0.9686411149825784,0.9944831591173054,0.9940933254577673,0.9946808510638298,0.9943870014771048,0.033101045296167246,1.0555555555555556,4,CB,ML
1.05,0.9739837398373984,0.9953929539295393,0.9950522264980759,0.9955995599559956,0.9953258179818532,0.027642276422764227,1.0625,4,CB,ML
1.1,0.9833055091819699,0.9963828603227601,0.9942987457240593,0.998282770463652,0.9962867752070838,0.021702838063439065,1.3,4,CB,ML
1.15,0.9700499168053245,0.9933444259567388,0.9872717210846708,0.9994397759103641,0.9933184855233853,0.03993344425956739,1.3333333333333333,4,CB,ML
1.2,0.9353312302839116,0.9826498422712934,0.9664041994750656,0.9989148128052089,0.9823906083244396,0.10410094637223975,1.6097560975609757,4,CB,ML
1.25,0.8830508474576271,0.9672316384180791,0.9359267734553776,0.9975609756097561,0.9657615112160567,0.19661016949152543,1.681159420289855,4,CB,ML
1.3,0.7344262295081967,0.9155737704918033,0.8305921052631579,1.0,0.9074573225516621,0.5065573770491804,1.9074074074074074,4,CB,ML
1.35,0.27364864864864863,0.7350788288288288,0.46651532349602726,0.9987849331713244,0.6359767891682785,1.589527027027027,2.188372093023256,4,CB,ML
1.4,0.03184713375796178,0.5727176220806794,0.11883899233296824,0.9954128440366973,0.2123287671232877,2.5636942675159236,2.648026315789474,4,CB,ML
1.45,0.003418803418803419,0.50997150997151,0.006928406466512702,1.0,0.013761467889908258,2.9401709401709404,2.9502572898799313,4,CB,ML
1.5,0.0,0.5050675675675675,0.0,,,2.9695945945945947,2.9695945945945947,4,CB,ML
1.55,0.0,0.5102481121898598,0.0,,,2.9385113268608416,2.9385113268608416,4,CB,ML
1.6,0.0,0.5046701692936368,0.0,,,2.9719789842381785,2.9719789842381785,4,CB,ML
1.65,0.0,0.49833333333333335,0.0,,,3.01,3.01,4,CB,ML
1.7000000000000002,0.0,0.5010770059235325,0.0,,,2.9935379644588047,2.9935379644588047,4,CB,ML
1.75,0.0,0.5267660044150111,0.0,,,2.839403973509934,2.839403973509934,4,CB,ML
1.0,0.975609756097561,0.9944831591173054,0.9952746603662138,0.9935141509433962,0.9943936264384774,0.033101045296167246,1.3571428571428572,4,LB,MC
1.05,0.9788617886178862,0.9959349593495935,0.994502473886751,0.9972436604189636,0.9958711808422791,0.024390243902439025,1.1538461538461537,4,LB,MC
1.1,0.9666110183639399,0.9922092376182526,0.9863169897377423,0.9976931949250288,0.9919724770642201,0.04674457429048414,1.4,4,LB,MC
1.15,0.9334442595673876,0.9853022739877981,0.9734366353071389,0.9971655328798186,0.9851582189862783,0.08818635607321132,1.325,4,LB,MC
1.2,0.9274447949526814,0.981335436382755,0.9711286089238845,0.9914255091103966,0.9811721028904801,0.11198738170347003,1.5434782608695652,4,LB,MC
1.25,0.8288135593220339,0.9596045197740113,0.9439359267734554,0.9734513274336283,0.9584664536741215,0.2423728813559322,1.4158415841584158,4,LB,MC
1.3,0.5163934426229508,0.8461748633879781,0.887609649122807,0.8189175518462317,0.851881083925283,0.9229508196721311,1.9084745762711866,4,LB,MC
1.35,0.1266891891891892,0.6289414414414415,0.8098751418842225,0.5921161825726141,0.684084372003835,2.2263513513513513,2.5493230174081236,4,LB,MC
1.4,0.01751592356687898,0.5169851380042463,0.7562979189485214,0.5010885341074021,0.6027935399388914,2.8980891719745223,2.9497568881685576,4,LB,MC
1.45,0.006837606837606838,0.4720797720797721,0.6143187066974596,0.47309915518008006,0.5345390605375534,3.1675213675213674,3.189328743545611,4,LB,MC
1.5,0.0,0.46903153153153154,0.5625711035267349,0.46961063627730293,0.511904761904762,3.185810810810811,3.185810810810811,4,LB,MC
1.55,0.0,0.46116504854368934,0.5280837004405287,0.45666666666666667,0.48978549540347294,3.233009708737864,3.233009708737864,4,LB,MC
1.6,0.0017513134851138354,0.47781669585522474,0.5474366529169122,0.4764102564102564,0.509459829997258,3.1330998248686517,3.1385964912280704,4,LB,MC
1.65,0.0,0.45166666666666666,0.48117386489479513,0.4559286463798531,0.46821120689655166,3.29,3.29,4,LB,MC
1.7000000000000002,0.0,0.4378029079159935,0.44630329195898544,0.43779777660137636,0.44200962052378406,3.373182552504039,3.373182552504039,4,LB,MC
1.75,0.0016556291390728477,0.4216335540838852,0.4174927113702624,0.39492553778268064,0.4058956916099773,3.4701986754966887,3.4759535655058045,4,LB,MC
1.0,0.9738675958188153,0.9950638792102207,0.997637330183107,0.9923619271445359,0.9949926362297498,0.029616724738675958,1.1333333333333333,4,LB,ML
1.05,0.9821138211382113,0.9964769647696476,0.9978009895547004,0.9950657894736842,0.9964315124897062,0.02113821138211382,1.1818181818181819,4,LB,ML
1.1,0.986644407345576,0.996661101836394,0.9982896237172177,0.9948863636363636,0.9965850882185543,0.02003338898163606,1.5,4,LB,ML
1.15,0.9866888519134775,0.9972268441486412,0.9988931931377975,0.9955874241588527,0.9972375690607734,0.016638935108153077,1.25,4,LB,ML
1.2,0.9810725552050473,0.9965825446898002,0.9994750656167979,0.9937369519832986,0.9965977492802931,0.02050473186119874,1.0833333333333333,4,LB,ML
1.25,0.9830508474576272,0.9968926553672316,0.9954233409610984,0.9982788296041308,0.9968490403895731,0.01864406779661017,1.1,4,LB,ML
1.3,0.9819672131147541,0.996448087431694,0.9983552631578947,0.9945385035499726,0.9964432284541723,0.021311475409836064,1.1818181818181819,4,LB,ML
1.35,0.9831081081081081,0.9966216216216216,0.9982973893303064,0.9949095022624435,0.996600566572238,0.02027027027027027,1.2,4,LB,ML
1.4,0.9840764331210191,0.9968152866242038,0.9983570646221248,0.9950873362445415,0.9967195188627664,0.01910828025477707,1.2,4,LB,ML
1.45,0.9829059829059829,0.9965811965811966,0.9976905311778291,0.9953917050691244,0.9965397923875432,0.020512820512820513,1.2,4,LB,ML
1.5,0.9847972972972973,0.9971846846846847,0.9988623435722411,0.9954648526077098,0.997160704145372,0.016891891891891893,1.1111111111111112,4,LB,ML
1.55,0.9692556634304207,0.9924487594390508,0.9895374449339207,0.9950166112956811,0.9922694643843181,0.045307443365695796,1.4736842105263157,4,LB,ML
1.6,0.9387040280210157,0.9801517805020432,0.9640542133176193,0.995739500912964,0.9796407185628742,0.1190893169877408,1.9428571428571428,4,LB,ML
1.65,0.775,0.9211111111111111,0.845514950166113,0.9967362924281984,0.9149191132414619,0.47333333333333333,2.1037037037037036,4,LB,ML
1.7000000000000002,0.3150242326332795,0.7189014539579968,0.43712898003237993,0.998766954377312,0.6081081081081081,1.6865912762520194,2.4622641509433962,4,LB,ML
1.75,0.004966887417218543,0.5320088300220751,0.011078717201166181,1.0,0.02191464821222607,2.80794701986755,2.821963394342762,4,LB,ML
1.0,0.9659863945578231,0.9937641723356009,0.9918934568616097,0.9953515398024404,0.9936194895591647,0.03741496598639456,1.1,5,Base,MC
1.05,0.972027972027972,0.9947552447552448,0.9903556359252562,0.9987841945288753,0.9945520581113803,0.03146853146853147,1.125,5,Base,MC
1.1,0.9549248747913188,0.9908180300500835,0.9886428165814878,0.992588369441277,0.9906116642958748,0.05509181969949917,1.2222222222222223,5,Base,MC
1.15,0.9289340101522843,0.9833615341229555,0.9754464285714286,0.9914917753828701,0.9834036568213784,0.09983079526226735,1.4047619047619047,5,Base,MC
1.2,0.8961474036850922,0.9729201563372417,0.9535014005602241,0.9918414918414918,0.9722936303913168,0.1624790619765494,1.564516129032258,5,Base,MC
1.25,0.8480138169257341,0.9585492227979274,0.9271676300578034,0.9889025893958077,0.9570405727923627,0.24870466321243523,1.6363636363636365,5,Base,MC
1.3,0.6957264957264957,0.9054131054131054,0.8276460381723539,0.9767918088737202,0.8960551033187225,0.5675213675213675,1.8651685393258426,5,Base,MC
1.35,0.48841059602649006,0.8394039735099338,0.6973981900452488,0.96328125,0.8090551181102362,0.9635761589403974,1.883495145631068,5,Base,MC
1.4,0.24580152671755726,0.7508905852417302,0.5263967196309585,0.9491682070240296,0.6772172766238048,1.4946564885496183,1.9817813765182186,5,Base,MC
1.45,0.1890547263681592,0.6984521835268104,0.4291316526610644,0.9140811455847255,0.584064048799085,1.8092868988391377,2.2310838445807772,5,Base,MC
1.5,0.1514629948364888,0.6930579460699943,0.41238317757009346,0.9168831168831169,0.5688960515713135,1.8416523235800344,2.1703853955375254,5,Base,MC
1.55,0.11916264090177134,0.6607622114868492,0.3683071930773391,0.8764478764478765,0.5186595582635186,2.035426731078905,2.3107861060329067,5,Base,MC
1.6,0.13861386138613863,0.655940594059406,0.3498591549295775,0.8649025069637883,0.4981949458483754,2.0643564356435644,2.396551724137931,5,Base,MC
1.65,0.11382113821138211,0.6205962059620597,0.3133441383036197,0.8180535966149506,0.453125,2.2764227642276422,2.5688073394495414,5,Base,MC
1.7000000000000002,0.11773940345368916,0.6072736787022501,0.27413127413127414,0.7287390029325513,0.3983967935871744,2.356357927786499,2.670818505338078,5,Base,MC
1.75,0.06176961602671119,0.5364496382860323,0.2111597374179431,0.6327868852459017,0.3166529942575882,2.7813021702838063,2.9644128113879002,5,Base,MC
1.0,0.9897959183673469,0.9982993197278912,0.9976838448176027,0.998840579710145,0.9982618771726536,0.01020408163265306,1.0,5,Base,ML
1.05,0.986013986013986,0.9976689976689976,0.9963833634719711,0.9987915407854985,0.9975859987929995,0.013986013986013986,1.0,5,Base,ML
1.1,0.9816360601001669,0.996661101836394,0.9960249858035207,0.9971574758385446,0.9965909090909091,0.02003338898163606,1.0909090909090908,5,Base,ML
1.15,0.9509306260575296,0.9884376762549352,0.9927455357142857,0.9845047039291643,0.9886079466518476,0.06937394247038917,1.4137931034482758,5,Base,ML
1.2,0.9463986599664992,0.9888330541596874,0.9949579831932773,0.9828444936358606,0.9888641425389755,0.06700167504187604,1.25,5,Base,ML
1.25,0.9222797927461139,0.9798503166378814,0.9901734104046243,0.9699886749716874,0.9799771167048054,0.12089810017271158,1.5555555555555556,5,Base,ML
1.3,0.8051282051282052,0.9438746438746439,0.9803354540196646,0.9122712594187298,0.9450794535823809,0.3367521367521368,1.7280701754385965,5,Base,ML
1.35,0.7003311258278145,0.9199779249448123,0.9705882352941176,0.8781985670419652,0.92208490059108,0.48013245033112584,1.6022099447513811,5,Base,ML
1.4,0.42290076335877863,0.8361323155216285,0.9343926191696565,0.7793929029499786,0.8498834498834499,0.983206106870229,1.7037037037037037,5,Base,ML
1.45,0.1857379767827529,0.74212271973466,0.8829131652661064,0.6852173913043478,0.7716034271725826,1.5472636815920398,1.9002036659877801,5,Base,ML
1.5,0.08433734939759036,0.6457257601835915,0.8235981308411215,0.6017925736235595,0.6954377311960543,2.125645438898451,2.3214285714285716,5,Base,ML
1.55,0.0322061191626409,0.5802469135802469,0.7598702001081665,0.5564356435643565,0.642432556012803,2.5185185185185186,2.6023294509151413,5,Base,ML
1.6,0.02145214521452145,0.5203520352035204,0.6991549295774648,0.5063239494084047,0.5873166114529106,2.877887788778878,2.9409780775716694,5,Base,ML
1.65,0.013008130081300813,0.4907859078590786,0.646677471636953,0.49421965317919075,0.5602621109290896,3.0552845528455284,3.095551894563427,5,Base,ML
1.7000000000000002,0.0141287284144427,0.4521193092621664,0.6205184776613348,0.44448834452785463,0.5179558011049724,3.2872841444270016,3.3343949044585988,5,Base,ML
1.75,0.021702838063439065,0.4543683917640512,0.6170678336980306,0.47216408539137716,0.5349774721365901,3.2737896494156926,3.34641638225256,5,Base,ML
1.0,0.9914965986394558,0.998015873015873,0.998262883613202,0.9976851851851852,0.9979739507959479,0.011904761904761904,1.4,5,CB,MC
1.05,0.9842657342657343,0.997086247086247,0.9987944544906571,0.9951951951951952,0.9969915764139592,0.017482517482517484,1.1111111111111112,5,CB,MC
1.1,0.9549248747913188,0.9908180300500835,0.9903463940942646,0.990909090909091,0.9906276625958534,0.05509181969949917,1.2222222222222223,5,CB,MC
1.15,0.8409475465313029,0.9605188945290468,0.9587053571428571,0.9630044843049327,0.9608501118568232,0.23688663282571912,1.4893617021276595,5,CB,MC
1.2,0.5711892797319933,0.8827470686767169,0.8778711484593837,0.8858111927642736,0.8818232976927405,0.7035175879396985,1.640625,5,CB,MC
1.25,0.34196891191709844,0.7892918825561313,0.7572254335260116,0.8076448828606658,0.7816229116945108,1.2642487046632125,1.921259842519685,5,CB,MC
1.3,0.15384615384615385,0.7176638176638177,0.6512434933487565,0.7437252311756936,0.6944187480727722,1.694017094017094,2.002020202020202,5,CB,MC
1.35,0.10596026490066225,0.6854304635761589,0.5469457013574661,0.7404287901990811,0.6291476903057905,1.8874172185430464,2.111111111111111,5,CB,MC
1.4,0.08244274809160305,0.67735368956743,0.4566888774987186,0.8107370336669699,0.5842622950819673,1.9358778625954198,2.10981697171381,5,CB,MC
1.45,0.09286898839137644,0.6487009397457159,0.3473389355742297,0.8539944903581267,0.49382716049382713,2.1077943615257047,2.3235831809872027,5,CB,MC
1.5,0.07056798623063683,0.631956397016638,0.29848130841121495,0.8617200674536256,0.44338394793926245,2.208261617900172,2.3759259259259258,5,CB,MC
1.55,0.08051529790660225,0.6065485775630703,0.2714981070849108,0.8083735909822867,0.40647773279352234,2.360708534621578,2.5674255691768826,5,CB,MC
1.6,0.07920792079207921,0.5877337733773378,0.24845070422535212,0.7277227722772277,0.370432591348173,2.4735973597359737,2.686379928315412,5,CB,MC
1.65,0.06666666666666667,0.5528455284552846,0.22042139384116693,0.6634146341463415,0.3309002433090025,2.682926829268293,2.8745644599303137,5,CB,MC
1.7000000000000002,0.09105180533751962,0.5724751439037153,0.22504136789851076,0.640502354788069,0.3330612244897959,2.565149136577708,2.8221070811744386,5,CB,MC
1.75,0.05676126878130217,0.5272676683361157,0.19912472647702406,0.6076794657762938,0.29995879686856197,2.8363939899833057,3.007079646017699,5,CB,MC
1.0,0.9880952380952381,0.998015873015873,0.9988419224088014,0.9971098265895953,0.9979751229389643,0.011904761904761904,1.0,5,CB,ML
1.05,0.9895104895104895,0.997960372960373,0.9987944544906571,0.9969915764139591,0.9978922011442337,0.012237762237762238,1.1666666666666667,5,CB,ML
1.1,0.9849749582637729,0.9974958263772955,0.9977285633162976,0.9971623155505108,0.9974453590689752,0.015025041736227046,1.0,5,CB,ML
1.15,0.961082910321489,0.9921037789058094,0.9854910714285714,0.998868778280543,0.9921348314606742,0.047377326565143825,1.2173913043478262,5,CB,ML
1.2,0.931323283082077,0.981574539363484,0.9641456582633053,0.9988392338943702,0.9811858608893956,0.11055276381909548,1.6097560975609757,5,CB,ML
1.25,0.8704663212435233,0.9608520437535981,0.923121387283237,0.998125,0.9591591591591592,0.23488773747841105,1.8133333333333332,5,CB,ML
1.3,0.6974358974358974,0.9074074074074074,0.8131868131868132,0.9985795454545454,0.8963978323238764,0.5555555555555556,1.8361581920903955,5,CB,ML
1.35,0.2781456953642384,0.7450331125827815,0.47737556561085975,1.0,0.6462480857580398,1.5298013245033113,2.1192660550458715,5,CB,ML
1.4,0.025954198473282442,0.556234096692112,0.1071245515120451,0.990521327014218,0.1933395004625347,2.662595419847328,2.7335423197492164,5,CB,ML
1.45,0.001658374792703151,0.5088446655610834,0.004481792717086834,1.0,0.008923591745677634,2.946932006633499,2.951827242524917,5,CB,ML
1.5,0.0,0.5091795754446357,0.0005841121495327102,1.0,0.0011675423234092236,2.944922547332186,2.944922547332186,5,CB,ML
1.55,0.0,0.5037573805689748,0.0,,,2.9774557165861513,2.9774557165861513,5,CB,ML
1.6,0.0,0.5118261826182618,0.0,,,2.929042904290429,2.929042904290429,5,CB,ML
